326,1950,11,22,1950,10,13,,,0
327,1950,11,23,1950,10,14,,,0
328,1950,11,24,1950,10,15,,,0
329,1950,11,25,1950,10,16,,,0
330,1950,11,26,1950,10,17,,,0
331,1950,11,27,1950,10,18,,,0
332,1950,11,28,1950,10,19,,,0
333,1950,11,29,1950,10,20,,,0
334,1950,11,30,1950,10,21,무역의날,,4
335,1950,12,1,1950,10,22,,,0
336,1950,12,2,1950,10,23,,,0
337,1950,12,3,1950,10,24,소비자의날,,4
338,1950,12,4,1950,10,25,,,0
339,1950,12,5,1950,10,26,,,0
340,1950,12,6,1950,10,27,,,0
341,1950,12,7,1950,10,28,,,0
342,1950,12,8,1950,10,29,,,0
343,1950,12,9,1950,11,1,,,0
344,1950,12,10,1950,11,2,,,0
345,1950,12,11,1950,11,3,,,0
346,1950,12,12,1950,11,4,,,0
347,1950,12,13,1950,11,5,,,0
348,1950,12,14,1950,11,6,,,0
349,1950,12,15,1950,11,7,,,0
350,1950,12,16,1950,11,8,,,0
351,1950,12,17,1950,11,9,,,0
352,1950,12,18,1950,11,10,,,0
353,1950,12,19,1950,11,11,,,0
354,1950,12,20,1950,11,12,,,0
355,1950,12,21,1950,11,13,,,0
356,1950,12,22,1950,11,14,,,0
357,1950,12,23,1950,11,15,,,0
358,1950,12,24,1950,11,16,,,0
359,1950,12,25,1950,11,17,성탄절,,2
360,1950,12,26,1950,11,18,,,0
361,1950,12,27,1950,11,19,,,0
362,1950,12,28,1950,11,20,,,0
363,1950,12,29,1950,11,21,,,0
364,1950,12,30,1950,11,22,,,0
365,1950,12,31,1950,11,23,,,0
366,1951,1,1,1950,11,24,신정,,2
367,1951,1,2,1950,11,25,,,0
368,1951,1,3,1950,11,26,,,0
369,1951,1,4,1950,11,27,,,0
370,1951,1,5,1950,11,28,,,0
371,1951,1,6,1950,11,29,,,0
372,1951,1,7,1950,11,30,,,0
373,1951,1,8,1950,12,1,,,0
374,1951,1,9,1950,12,2,,,0
375,1951,1,10,1950,12,3,,,0
376,1951,1,11,1950,12,4,,,0
377,1951,1,12,1950,12,5,,,0
378,1951,1,13,1950,12,6,,,0
379,1951,1,14,1950,12,7,,,0
380,1951,1,15,1950,12,8,,,0
381,1951,1,16,1950,12,9,,,0
382,1951,1,17,1950,12,10,,,0
383,1951,1,18,1950,12,11,,,0
384,1951,1,19,1950,12,12,,,0
385,1951,1,20,1950,12,13,,,0
386,1951,1,21,1950,12,14,,,0
387,1951,1,22,1950,12,15,,,0
388,1951,1,23,1950,12,16,,,0
389,1951,1,24,1950,12,17,,,0
390,1951,1,25,1950,12,18,,,0
391,1951,1,26,1950,12,19,,,0
392,1951,1,27,1950,12,20,,,0
393,1951,1,28,1950,12,21,,,0
394,1951,1,29,1950,12,22,,,0
395,1951,1,30,1950,12,23,,,0
396,1951,1,31,1950,12,24,,,0
397,1951,2,1,1950,12,25,,,0
398,1951,2,2,1950,12,26,,,0
399,1951,2,3,1950,12,27,,,0
400,1951,2,4,1950,12,28,,,0
401,1951,2,5,1950,12,29,,,0
402,1951,2,6,1951,1,1,,설날,2
403,1951,2,7,1951,1,2,,,0
404,1951,2,8,1951,1,3,,,0
405,1951,2,9,1951,1,4,,,0
406,1951,2,10,1951,1,5,,,0
407,1951,2,11,1951,1,6,,,0
408,1951,2,12,1951,1,7,,,0
409,1951,2,13,1951,1,8,,,0
410,1951,2,14,1951,1,9,,,0
411,1951,2,15,1951,1,10,,,0
412,1951,2,16,1951,1,11,,,0
413,1951,2,17,1951,1,12,,,0
414,1951,2,18,1951,1,13,,,0
415,1951,2,19,1951,1,14,,,0
416,1951,2,20,1951,1,15,,정월대보름,5
417,1951,2,21,1951,1,16,,,0
418,1951,2,22,1951,1,17,,,0
419,1951,2,23,1951,1,18,,,0
420,1951,2,24,1951,1,19,,,0
421,1951,2,25,1951,1,20,,,0
422,1951,2,26,1951,1,21,,,0
423,1951,2,27,1951,1,22,,,0
424,1951,2,28,1951,1,23,,,0
425,1951,3,1,1951,1,24,삼일절,,1
426,1951,3,2,1951,1,25,,,0
427,1951,3,3,1951,1,26,납세자의날,,3
428,1951,3,4,1951,1,27,,,0
429,1951,3,5,1951,1,28,,,0
430,1951,3,6,1951,1,29,,,0
431,1951,3,7,1951,1,30,,,0
432,1951,3,8,1951,2,1,세계여성의날,,0
433,1951,3,9,1951,2,2,,,0
434,1951,3,10,1951,2,3,,,0
435,1951,3,11,1951,2,4,,,0
436,1951,3,12,1951,2,5,,,0
437,1951,3,13,1951,2,6,,,0
438,1951,3,14,1951,2,7,,,0
439,1951,3,15,1951,2,8,,,0
440,1951,3,16,1951,2,9,,,0
441,1951,3,17,1951,2,10,,,0
442,1951,3,18,1951,2,11,,,0
443,1951,3,19,1951,2,12,,,0
444,1951,3,20,1951,2,13,,,0
445,1951,3,21,1951,2,14,,,0
446,1951,3,22,1951,2,15,물의날,,0
447,1951,3,23,1951,2,16,기상의날,,0
448,1951,3,24,1951,2,17,,,0
449,1951,3,25,1951,2,18,,,0
450,1951,3,26,1951,2,19,,,0
451,1951,3,27,1951,2,20,,,0
452,1951,3,28,1951,2,21,,,0
453,1951,3,29,1951,2,22,,,0
454,1951,3,30,1951,2,23,,,0
455,1951,3,31,1951,2,24,,,0
456,1951,4,1,1951,2,25,만우절,,0
457,1951,4,2,1951,2,26,,,0
458,1951,4,3,1951,2,27,,,0
459,1951,4,4,1951,2,28,,,0
460,1951,4,5,1951,2,29,식목일,,3
461,1951,4,6,1951,3,1,,한식,5
462,1951,4,7,1951,3,2,보건의날,,3
463,1951,4,8,1951,3,3,,삼짇날,5
464,1951,4,9,1951,3,4,,,0
465,1951,4,10,1951,3,5,,,0
466,1951,4,11,1951,3,6,,,0
467,1951,4,12,1951,3,7,,,0
468,1951,4,13,1951,3,8,대한민국임시정부수립기념일,,4
469,1951,4,14,1951,3,9,,,0
470,1951,4,15,1951,3,10,,,0
471,1951,4,16,1951,3,11,,,0
472,1951,4,17,1951,3,12,,,0
473,1951,4,18,1951,3,13,,,0
474,1951,4,19,1951,3,14,4·19혁명기념일,,4
475,1951,4,20,1951,3,15,장애인의날,,4
476,1951,4,21,1951,3,16,과학의날,,4
477,1951,4,22,1951,3,17,정보통신의날,,4
478,1951,4,23,1951,3,18,,,0
479,1951,4,24,1951,3,19,,,0
480,1951,4,25,1951,3,20,법의날,,4
481,1951,4,26,1951,3,21,,,0
482,1951,4,27,1951,3,22,,,0
483,1951,4,28,1951,3,23,충무공탄신일,,4
484,1951,4,29,1951,3,24,,,0
485,1951,4,30,1951,3,25,,,0
486,1951,5,1,1951,3,26,근로자의날,,4
487,1951,5,2,1951,3,27,,,0
488,1951,5,3,1951,3,28,,,0
489,1951,5,4,1951,3,29,,,0
490,1951,5,5,1951,3,30,어린이날,,2
491,1951,5,6,1951,4,1,,,0
492,1951,5,7,1951,4,2,,,0
493,1951,5,8,1951,4,3,어버이날,,4
494,1951,5,9,1951,4,4,,,0
495,1951,5,10,1951,4,5,,,0
496,1951,5,11,1951,4,6,,,0
497,1951,5,12,1951,4,7,,,0
498,1951,5,13,1951,4,8,,석가탄신일,2
499,1951,5,14,1951,4,9,,,0
500,1951,5,15,1951,4,10,스승의날,,4
501,1951,5,16,1951,4,11,,,0
502,1951,5,17,1951,4,12,,,0
503,1951,5,18,1951,4,13,5·18민주화운동기념일,,4
504,1951,5,19,1951,4,14,,,0
505,1951,5,20,1951,4,15,,,0
506,1951,5,21,1951,4,16,부부의날,,0
507,1951,5,22,1951,4,17,,,0
508,1951,5,23,1951,4,18,,,0
509,1951,5,24,1951,4,19,,,0
510,1951,5,25,1951,4,20,방재의날,,0
511,1951,5,26,1951,4,21,,,0
512,1951,5,27,1951,4,22,,,0
513,1951,5,28,1951,4,23,,,0
514,1951,5,29,1951,4,24,,,0
515,1951,5,30,1951,4,25,,,0
516,1951,5,31,1951,4,26,금연의날,,4
517,1951,6,1,1951,4,27,,,0
518,1951,6,2,1951,4,28,,,0
519,1951,6,3,1951,4,29,,,0
520,1951,6,4,1951,4,30,,,0
521,1951,6,5,1951,5,1,환경의날,,4
522,1951,6,6,1951,5,2,현충일,,2
523,1951,6,7,1951,5,3,,,0
524,1951,6,8,1951,5,4,,,0
525,1951,6,9,1951,5,5,,단오,5
526,1951,6,10,1951,5,6,,,0
527,1951,6,11,1951,5,7,,,0
528,1951,6,12,1951,5,8,,,0
529,1951,6,13,1951,5,9,,,0
530,1951,6,14,1951,5,10,,,0
531,1951,6,15,1951,5,11,,,0
532,1951,6,16,1951,5,12,,,0
533,1951,6,17,1951,5,13,세계사막화방지의날,,0
534,1951,6,18,1951,5,14,,,0
535,1951,6,19,1951,5,15,,,0
536,1951,6,20,1951,5,16,,,0
537,1951,6,21,1951,5,17,,,0
538,1951,6,22,1951,5,18,,,0
539,1951,6,23,1951,5,19,,,0
540,1951,6,24,1951,5,20,,,0
541,1951,6,25,1951,5,21,6·25사변일,,4
542,1951,6,26,1951,5,22,,,0
